prospect_id,score,tier,probability,confidence,recommended_action,predicted_at,model_mode,lead_source,country,city,specialization
82e597e8-f334-4521-b4d0-7c59d06f0dd3,3.78,Frozen,0.0378,0.0378,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.113144+00:00,ml,Direct Traffic,India,Mumbai,Finance Management
49552013-48d6-48bd-ba9b-fd101efbe7ac,0.83,Frozen,0.0083,0.0083,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.118012+00:00,ml,Google,India,Mumbai,Operations Management
99045497-f8ed-4a6a-a86a-49294d07d3fc,0.34,Frozen,0.0034,0.0034,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.122774+00:00,ml,Organic Search,India,Mumbai,IT Projects Management
79613c31-0317-4ccd-b948-f3e2ec803c16,2.66,Frozen,0.0266,0.0266,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.127242+00:00,ml,Direct Traffic,India,Other Metro Cities,Human Resource Management
8ef77401-01da-4284-94de-e0a67790b56a,0.54,Frozen,0.0054,0.0054,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.131937+00:00,ml,Direct Traffic,India,Mumbai,Business Administration
eb1e4349-0c1b-4544-8704-6ef6b435f8a5,4.21,Frozen,0.0421,0.0421,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.136442+00:00,ml,Organic Search,India,Thane & Outskirts,Marketing Management
57abb5fd-5dae-447f-9b91-b7a30cf1a41d,29.06,Cold,0.2906,0.2906,Add to nurture campaign — monitor for re-engagement.,2026-07-19T08:09:02.141373+00:00,ml,Direct Traffic,India,Mumbai,"Banking, Investment And Insurance"
58af0dc3-f932-40fd-804c-f868adaf0e55,0.48,Frozen,0.0048,0.0048,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.145863+00:00,ml,Direct Traffic,India,Mumbai,IT Projects Management
756d8dba-f925-4200-9a3e-1d731c9d5fed,1.79,Frozen,0.0179,0.0179,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.150443+00:00,ml,Direct Traffic,India,Thane & Outskirts,IT Projects Management
2d4236ef-fd3d-4493-9c54-db04770d5804,2.17,Frozen,0.0217,0.0217,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.154970+00:00,ml,Organic Search,India,Thane & Outskirts,IT Projects Management
eb0f4d1f-b707-4885-972d-6eb3be8b7465,1.19,Frozen,0.0119,0.0119,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.159404+00:00,ml,Social Media,India,Other Cities,Travel and Tourism
500143f6-7fe2-4f7d-a21f-21c0df203b45,3.16,Frozen,0.0316,0.0316,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.163861+00:00,ml,Google,India,Mumbai,Finance Management
6a6c4410-0ecd-4128-8092-47dd9e4420e1,4.13,Frozen,0.0413,0.0413,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.168406+00:00,ml,Direct Traffic,India,Select,Healthcare Management
9c3273f4-62f6-4fb8-a4b9-895468f19a28,4.95,Frozen,0.0495,0.0495,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.172823+00:00,ml,Google,India,Other Cities,Operations Management
de9878b0-247e-4881-8039-c5716e005a05,2.84,Frozen,0.0284,0.0284,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.177535+00:00,ml,Direct Traffic,India,Mumbai,Media and Advertising
7bd9ca6a-000b-40f5-8583-47a0f0561bde,3.59,Frozen,0.0359,0.0359,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.182229+00:00,ml,Organic Search,India,nan,nan
576c0917-884b-4008-b40a-9f4f9f369e43,2.68,Frozen,0.0268,0.0268,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.186932+00:00,ml,Direct Traffic,India,Mumbai,Business Administration
82e632a0-7f9f-4ebd-8cb8-a96c04e3d972,1.96,Frozen,0.0196,0.0196,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.191513+00:00,ml,Direct Traffic,India,Mumbai,Marketing Management
05fb7299-46cb-4fdb-b2a3-8908fac46493,2.28,Frozen,0.0228,0.0228,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.196045+00:00,ml,Direct Traffic,India,Mumbai,IT Projects Management
f0896069-e3de-4d14-adee-b0e7e199be27,1.43,Frozen,0.0143,0.0143,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.200402+00:00,ml,Google,India,Mumbai,Select
ddadde23-6244-45a1-af95-75e38d93277a,1.72,Frozen,0.0172,0.0172,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.204847+00:00,ml,Organic Search,India,Mumbai,"Banking, Investment And Insurance"
c8e67c37-c495-4419-978f-c7797d7167c1,1.68,Frozen,0.0168,0.0168,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.209316+00:00,ml,Direct Traffic,India,Tier II Cities,Services Excellence
65638fbb-000f-4c04-b99c-dd2bb8d42d42,0.08,Frozen,0.0008,0.0008,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.213770+00:00,ml,Olark Chat,India,nan,nan
d55e0842-95c4-45b6-a535-4471bb5116d8,3.31,Frozen,0.0331,0.0331,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.218102+00:00,ml,Google,India,Mumbai,Retail Management
f87ef914-99a2-4c1a-89fc-e49585b320cc,0.79,Frozen,0.0079,0.0079,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.222518+00:00,ml,Direct Traffic,India,Mumbai,IT Projects Management
bd01ba37-ab4c-4596-a192-eda1ddd2420e,5.14,Frozen,0.0514,0.0514,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.226887+00:00,ml,Google,India,Other Cities of Maharashtra,Supply Chain Management
3c6bbbe9-0813-4b79-a3ea-30364d9a701b,1.59,Frozen,0.0159,0.0159,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.231445+00:00,ml,Direct Traffic,India,Mumbai,Marketing Management
a0522dee-c0bb-4f94-93b9-1a76b2221eec,3.84,Frozen,0.0384,0.0384,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.236270+00:00,ml,Google,India,Select,Select
40697aab-f7d9-4d25-b59c-70191932f511,1.98,Frozen,0.0198,0.0198,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.240915+00:00,ml,Google,India,Select,Select
d52e7876-c50a-4f05-aeaf-082e4fdc2fe9,9.85,Frozen,0.0985,0.0985,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.245440+00:00,ml,Direct Traffic,India,Select,Select
b5270c19-6341-4dd0-8875-a7dbec665cfe,0.08,Frozen,0.0008,0.0008,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.249944+00:00,ml,Olark Chat,India,nan,nan
6b63840e-8720-4ff2-89bd-289384d14f4d,3.35,Frozen,0.0335,0.0335,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.254458+00:00,ml,Google,India,Select,Human Resource Management
02570a3d-3e48-4ea5-b452-87e0c5e3b9ea,0.29,Frozen,0.0029,0.0029,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.258816+00:00,ml,Reference,India,Select,Select
0125471e-6bd4-4952-8063-f01fd1c9ca7c,2.27,Frozen,0.0227,0.0227,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.263441+00:00,ml,Direct Traffic,India,Other Metro Cities,Finance Management
93d2a6cd-e589-48b4-8f26-eeeea380d3ee,1.91,Frozen,0.0191,0.0191,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.267889+00:00,ml,Reference,India,Other Metro Cities,Human Resource Management
daae83bb-59b6-4acb-94c8-f2ef2b548d99,0.71,Frozen,0.0071,0.0071,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.272310+00:00,ml,Direct Traffic,India,Other Cities,Supply Chain Management
94a34ed7-d2c4-4d12-b5d1-8fdd32dd16e7,1.66,Frozen,0.0166,0.0166,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.276732+00:00,ml,Google,India,Select,Select
1015932d-9206-4fb0-923e-ff6c2241ea56,5.25,Frozen,0.0525,0.0525,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.281342+00:00,ml,Direct Traffic,India,Tier II Cities,Operations Management
1f84e6ea-71c2-4fba-b544-2c6f7f835b21,6.64,Frozen,0.0664,0.0664,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.286837+00:00,ml,Organic Search,India,Mumbai,Media and Advertising
ac006d7a-6667-4a0d-9fcb-9645c24c6f41,0.29,Frozen,0.0029,0.0029,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.294303+00:00,ml,Olark Chat,India,Select,Select
73529a68-3f77-4652-ab9b-d14029e2e972,0.08,Frozen,0.0008,0.0008,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.300699+00:00,ml,Olark Chat,India,nan,nan
264c632e-70d9-457d-8e89-2fd2a688f3f1,3.49,Frozen,0.0349,0.0349,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.306896+00:00,ml,Direct Traffic,India,Other Metro Cities,Marketing Management
b1126e6a-db8c-41e2-a471-eb88890e1bb3,72.15,Warm,0.7215,0.7215,Follow up within 48 hours — strong engagement signals.,2026-07-19T08:09:02.312599+00:00,ml,Direct Traffic,India,Mumbai,Supply Chain Management
a50edd80-9d99-4ac6-b6ce-4883afb97400,0.31,Frozen,0.0031,0.0031,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.317090+00:00,ml,Olark Chat,India,Select,Select
a219b24f-9eb8-49e7-b6d9-4a5a633da011,1.68,Frozen,0.0168,0.0168,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.321964+00:00,ml,Direct Traffic,India,nan,nan
ab56e94d-69e8-44bd-b544-20c810879d7b,0.08,Frozen,0.0008,0.0008,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.326772+00:00,ml,Olark Chat,India,nan,nan
ab345857-4a63-47bc-ad2e-876ba9eff48e,4.4,Frozen,0.044,0.044,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.331845+00:00,ml,Olark Chat,India,Mumbai,Operations Management
838cbf3a-1e3a-4f18-a921-7f2f6f9827ca,3.49,Frozen,0.0349,0.0349,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.336576+00:00,ml,Reference,India,Select,Select
f34d8020-74ee-4873-b589-406eb33b143e,0.82,Frozen,0.0082,0.0082,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.341157+00:00,ml,Direct Traffic,India,Mumbai,Human Resource Management
90aeaff0-b0e8-4add-a0f0-01339a985d01,0.52,Frozen,0.0052,0.0052,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.345776+00:00,ml,Google,India,Mumbai,Operations Management
25e02ba6-61ff-41ea-adb8-7392d4c7d2a3,6.21,Frozen,0.0621,0.0621,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.350291+00:00,ml,Google,India,Mumbai,Human Resource Management
94269b97-3b1b-40ad-afa7-11e2bf50000e,0.14,Frozen,0.0014,0.0014,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.355142+00:00,ml,Reference,India,Select,Marketing Management
e5bf1523-e423-49af-8b15-05db3fa936ac,1.87,Frozen,0.0187,0.0187,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.359612+00:00,ml,Organic Search,India,Select,Select
317501bd-888f-4edc-ba62-4d7db7f6b932,4.11,Frozen,0.0411,0.0411,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.364073+00:00,ml,Organic Search,India,Mumbai,Media and Advertising
6163ac79-4fff-4e4a-908c-9ed851cfb6f4,5.14,Frozen,0.0514,0.0514,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.368542+00:00,ml,Google,India,Select,Select
de6e0379-c812-4c42-b3dd-b53b3ab2a6ff,0.2,Frozen,0.002,0.002,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.373131+00:00,ml,Reference,India,Select,Human Resource Management
206b8f7d-321d-42af-ba15-b60694b2a797,5.28,Frozen,0.0528,0.0528,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.377628+00:00,ml,Google,India,Mumbai,Operations Management
365e6988-69ed-49b8-9f8a-92481ff40f5e,0.14,Frozen,0.0014,0.0014,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.382563+00:00,ml,Reference,India,Select,Marketing Management
c071d19c-a532-40bf-8729-132e090ba8d8,0.14,Frozen,0.0014,0.0014,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.386870+00:00,ml,Reference,India,Select,Human Resource Management
159602f6-af71-4db2-81e1-99713062561f,0.68,Frozen,0.0068,0.0068,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.391469+00:00,ml,Direct Traffic,United States,Select,Select
c7f076bd-1f39-4460-a36f-9d524d87a741,0.2,Frozen,0.002,0.002,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.395873+00:00,ml,Reference,India,Select,"Banking, Investment And Insurance"
1f2d276d-b116-4e05-859b-0dff75c1dc22,0.14,Frozen,0.0014,0.0014,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.400309+00:00,ml,Reference,India,Select,Supply Chain Management
16661215-1e1e-494e-b72f-1492d2b80450,5.28,Frozen,0.0528,0.0528,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.404729+00:00,ml,Google,India,Mumbai,Business Administration
ad2491cc-ac87-4b82-b507-81d40eb30703,0.26,Frozen,0.0026,0.0026,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.409168+00:00,ml,Reference,India,Select,Marketing Management
e27a3e31-5fcc-452e-b5b9-507f4cf30ac0,0.48,Frozen,0.0048,0.0048,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.414021+00:00,ml,Direct Traffic,India,Select,Select
d5e21a32-eb81-4c65-88f5-2c3fd1f4ed80,0.72,Frozen,0.0072,0.0072,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.418396+00:00,ml,Reference,India,Select,Finance Management
6a620791-4d4f-490f-8d64-cb205ab23763,2.89,Frozen,0.0289,0.0289,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.422935+00:00,ml,Direct Traffic,United States,Mumbai,Select
78badc53-b91f-4b60-b3a2-d5762e4efffd,3.65,Frozen,0.0365,0.0365,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.427403+00:00,ml,Organic Search,India,Select,Select
cae12444-0384-4b2b-9bee-67fff44b7abb,0.26,Frozen,0.0026,0.0026,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.432054+00:00,ml,Reference,India,Select,Marketing Management
c6a582ef-188a-4a5e-a949-5e60671a9482,0.14,Frozen,0.0014,0.0014,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.437134+00:00,ml,Reference,India,Select,Marketing Management
800cfac0-ea3b-4ff9-896f-773a3d7c9af4,0.14,Frozen,0.0014,0.0014,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.442257+00:00,ml,Reference,India,Select,Marketing Management
73395da6-c91c-43ee-8d29-bc2a3436ee5b,0.18,Frozen,0.0018,0.0018,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.446788+00:00,ml,Reference,India,Select,Marketing Management
a575cf5d-1d1f-4dd5-8e90-9167925df227,0.28,Frozen,0.0028,0.0028,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.451347+00:00,ml,Reference,India,Select,Healthcare Management
826e6a77-5ac6-4e9f-b81b-3a064e4c7b75,0.2,Frozen,0.002,0.002,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.455796+00:00,ml,Reference,India,Select,Human Resource Management
e89acbb8-4dcf-4ee9-87a0-b549cb05389c,0.18,Frozen,0.0018,0.0018,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.460226+00:00,ml,Reference,India,Select,Finance Management
a0862b50-47ab-461c-997d-240b8b7ae5e7,0.17,Frozen,0.0017,0.0017,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.464616+00:00,ml,Welingak Website,India,Select,Select
47814681-22dc-4405-9bb3-48f3a9fe10bf,0.14,Frozen,0.0014,0.0014,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.469024+00:00,ml,Reference,India,Select,Marketing Management
5985234d-8607-4e1a-870b-bd0f139e36e7,1.14,Frozen,0.0114,0.0114,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.473625+00:00,ml,Reference,India,Select,Finance Management
9f6adb7e-fb39-43d6-b4ce-322a68594c48,0.26,Frozen,0.0026,0.0026,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.478445+00:00,ml,Reference,India,Select,Business Administration
1fac0746-032b-4d63-aba4-e532b8866b17,3.59,Frozen,0.0359,0.0359,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.482911+00:00,ml,Direct Traffic,India,Other Cities of Maharashtra,Supply Chain Management
db27f055-88aa-48f2-bd4e-a6867588a6b8,0.53,Frozen,0.0053,0.0053,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.487535+00:00,ml,Organic Search,India,Other Cities,Finance Management
d86d22e7-48f9-4353-a8ac-e333e6d30dec,0.14,Frozen,0.0014,0.0014,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.492129+00:00,ml,Reference,India,Select,Operations Management
56f4e873-bab8-4cb0-9c31-d5648f2ea470,2.69,Frozen,0.0269,0.0269,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.496841+00:00,ml,Reference,India,Select,Retail Management
813c58a8-eebd-4c9e-ab0e-0b8055fa3176,0.26,Frozen,0.0026,0.0026,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.501464+00:00,ml,Reference,India,Select,Marketing Management
fa887460-715b-4c3d-8a48-827795046cfd,0.18,Frozen,0.0018,0.0018,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.506081+00:00,ml,Reference,India,Select,Marketing Management
a6f8ee6c-73f0-4beb-87e0-479e0a615a53,0.14,Frozen,0.0014,0.0014,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.510418+00:00,ml,Reference,India,Select,Marketing Management
8d53c875-1ce5-4288-a539-07cc01450f7f,0.18,Frozen,0.0018,0.0018,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.514853+00:00,ml,Reference,India,Select,Finance Management
e22c1bf3-50cd-4254-8e6c-e8ca92719361,3.59,Frozen,0.0359,0.0359,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.519310+00:00,ml,Organic Search,India,Other Cities,E-Business
ae60c38c-6869-44a9-8ba7-43a77bc1e845,0.22,Frozen,0.0022,0.0022,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.523838+00:00,ml,nan,India,Select,Marketing Management
607c69dc-8389-4e02-a1f5-ef74a1ad2456,2.4,Frozen,0.024,0.024,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.528357+00:00,ml,Organic Search,India,nan,nan
057e7f56-2ef8-4594-b589-6da903aca32c,3.21,Frozen,0.0321,0.0321,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.532818+00:00,ml,Organic Search,India,Select,Select
658c40dd-ad14-47d9-bc9b-571630828d3e,3.66,Frozen,0.0366,0.0366,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.537320+00:00,ml,Direct Traffic,India,Other Metro Cities,Human Resource Management
f1a1c343-fc76-4b2b-944a-aaa8520bb7c9,1.29,Frozen,0.0129,0.0129,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.541519+00:00,ml,Google,India,Mumbai,Operations Management
f7d7f67f-0dc2-462c-8336-f56384f96fa9,0.18,Frozen,0.0018,0.0018,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.546189+00:00,ml,Reference,India,Select,Human Resource Management
27eff01f-2177-452f-81c9-94b132634e42,0.23,Frozen,0.0023,0.0023,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.550729+00:00,ml,Reference,India,Select,"Banking, Investment And Insurance"
60dba798-4aa7-4144-b955-d1ebfbdf755e,9.2,Frozen,0.092,0.092,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.556490+00:00,ml,Google,India,Select,Select
3ccec243-24e7-4796-aa58-d3fdf9a8d5cf,0.14,Frozen,0.0014,0.0014,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.561810+00:00,ml,Reference,India,Select,Finance Management
b208d4ec-2809-4c37-b11d-b714e60df34e,0.16,Frozen,0.0016,0.0016,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.566412+00:00,ml,Olark Chat,India,Select,Select
8b271362-1b47-4bc1-a74b-a5b1609aeca9,0.23,Frozen,0.0023,0.0023,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.571127+00:00,ml,Welingak Website,India,Mumbai,Finance Management
59a4ead6-370b-43b5-8932-64859d5499af,0.72,Frozen,0.0072,0.0072,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.575631+00:00,ml,Reference,India,Select,Operations Management
1199b37d-f610-4bb8-bf18-15267dec61fa,2.93,Frozen,0.0293,0.0293,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.580175+00:00,ml,Google,India,Mumbai,Services Excellence
273692bc-01b6-4f3b-80df-7a0e83b366ab,0.14,Frozen,0.0014,0.0014,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.584424+00:00,ml,Reference,India,Select,Supply Chain Management
3f6465b4-b7ca-4e38-b3ee-fe46598a8449,0.14,Frozen,0.0014,0.0014,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.589199+00:00,ml,Reference,India,Select,Operations Management
73a0226a-5c4a-4e15-ac6b-b56d1180659d,0.75,Frozen,0.0075,0.0075,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.593637+00:00,ml,Organic Search,India,nan,nan
9f1ca97f-5af5-4d1f-8c93-5883a947c6ac,0.23,Frozen,0.0023,0.0023,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.598099+00:00,ml,Reference,India,Select,Human Resource Management
90dd74b9-3ef7-4fc2-9c17-df30844f5d84,4.48,Frozen,0.0448,0.0448,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.602425+00:00,ml,Direct Traffic,India,Thane & Outskirts,Operations Management
d3f05bd0-5777-4d90-b6c8-1e3bdf8bb42f,0.14,Frozen,0.0014,0.0014,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.607085+00:00,ml,Reference,India,Select,Human Resource Management
e902b114-3d1f-4870-9173-708289831a76,0.14,Frozen,0.0014,0.0014,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.612297+00:00,ml,Reference,India,Select,Marketing Management
03510761-4907-4877-8aef-af84eeea9a2f,3.54,Frozen,0.0354,0.0354,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.617597+00:00,ml,Direct Traffic,India,Thane & Outskirts,Human Resource Management
a4e4dc80-930e-4d09-8a5f-66d44ae0cedd,0.26,Frozen,0.0026,0.0026,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.622311+00:00,ml,Reference,India,Select,Marketing Management
c5ef3a51-c92a-474a-a33a-7df40e514b14,0.99,Frozen,0.0099,0.0099,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.626815+00:00,ml,Direct Traffic,India,Mumbai,Human Resource Management
7e7ca2c8-7640-4e22-b8d5-bcacfc79c18f,0.26,Frozen,0.0026,0.0026,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.631248+00:00,ml,Reference,India,Select,Finance Management
80f5897b-9092-40f4-86e3-029d988ba27b,0.18,Frozen,0.0018,0.0018,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.635785+00:00,ml,nan,India,Select,Finance Management
27c3a4f4-e1d4-4d08-a751-d63ae6a43db0,2.3,Frozen,0.023,0.023,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.640274+00:00,ml,Google,India,Mumbai,Human Resource Management
bf4a03bc-b747-45a6-a6b5-659afa3bf3ac,3.73,Frozen,0.0373,0.0373,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.644497+00:00,ml,Welingak Website,India,Mumbai,Supply Chain Management
afe5ef47-0286-4b25-adba-c17d639d6c7e,1.45,Frozen,0.0145,0.0145,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.649001+00:00,ml,Direct Traffic,India,Mumbai,Rural and Agribusiness
9f0fac80-4bad-4240-a45f-d5260b963f1b,1.43,Frozen,0.0143,0.0143,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.653603+00:00,ml,Direct Traffic,India,Other Metro Cities,Healthcare Management
82797615-ccf0-4007-864e-1b37d18b70c2,5.87,Frozen,0.0587,0.0587,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.658085+00:00,ml,Direct Traffic,India,Select,Select
2ca9d43a-39e0-4002-86f3-940f93612e31,0.82,Frozen,0.0082,0.0082,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.662590+00:00,ml,Organic Search,India,Tier II Cities,E-COMMERCE
3fcf1c7e-1af7-42c1-ba18-77c1522e03e1,5.15,Frozen,0.0515,0.0515,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.667048+00:00,ml,Olark Chat,India,Mumbai,Marketing Management
92f68218-4a4b-446a-8917-413aebf593fe,1.95,Frozen,0.0195,0.0195,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.671522+00:00,ml,Organic Search,United States,nan,nan
f92c7646-ac76-4e5c-b054-37b9c8f419a3,0.17,Frozen,0.0017,0.0017,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.676072+00:00,ml,Olark Chat,India,Select,Select
fa839056-a84f-40ab-b72c-b0f9e5f9124c,0.17,Frozen,0.0017,0.0017,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.680631+00:00,ml,Olark Chat,India,Select,Select
d644fbbf-c033-4034-8fa5-74f62a71209f,4.62,Frozen,0.0462,0.0462,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.685161+00:00,ml,Direct Traffic,India,Other Cities,Finance Management
367bdbab-90bf-495b-ac61-3d7f1109ecb9,3.31,Frozen,0.0331,0.0331,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.689677+00:00,ml,Direct Traffic,India,Thane & Outskirts,Supply Chain Management
87cd020a-9c4b-42fb-ac66-3387749ea14a,0.97,Frozen,0.0097,0.0097,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.694215+00:00,ml,Direct Traffic,India,Mumbai,Marketing Management
18054eeb-3872-4e66-b8e8-a0c624be1b4f,0.28,Frozen,0.0028,0.0028,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.698716+00:00,ml,Google,India,Thane & Outskirts,Marketing Management
15accc6c-548f-44fd-a9aa-5283bda6c77a,1.61,Frozen,0.0161,0.0161,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.703220+00:00,ml,Direct Traffic,India,Mumbai,Travel and Tourism
fd9f43f9-413e-4319-9e09-fe6741a2d396,2.88,Frozen,0.0288,0.0288,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.707621+00:00,ml,Organic Search,India,Mumbai,Finance Management
ef48f914-84e2-4bf6-b5ff-66a7773dc888,1.65,Frozen,0.0165,0.0165,Exclude from active outreach or move to long-term drip.,2026-07-19T08:09:02.712107+00:00,ml,Direct Traffic,Bangladesh,Other Cities,Business Administration
